t,s,i,r
1302.559255,735,6623,2643
1302.574971,735,6622,2644
1302.687636,734,6623,2644
1302.688676,733,6624,2644
1302.823011,732,6625,2644
1303.075742,731,6626,2644
1303.15115,730,6627,2644
1303.20216,729,6628,2644
1303.274034,728,6629,2644
1303.60613,728,6628,2645
1303.630566,728,6627,2646
1303.690778,727,6628,2646
1303.720021,727,6627,2647
1304.187808,726,6628,2647
1304.222915,725,6629,2647
1304.402297,724,6630,2647
1304.410996,723,6631,2647
1304.446211,723,6630,2648
1304.529846,722,6631,2648
1304.59269,722,6630,2649
1304.610746,722,6629,2650
1304.685428,722,6628,2651
1304.89915,721,6629,2651
1304.954104,720,6630,2651
1304.994451,719,6631,2651
1305.073106,719,6630,2652
1305.107286,719,6629,2653
1305.115477,718,6630,2653
1305.796591,718,6629,2654
1306.043495,718,6628,2655
1306.210137,717,6629,2655
1306.299757,716,6630,2655
1306.33023,715,6631,2655
1306.418159,715,6630,2656
1306.463368,715,6629,2657
1306.487458,715,6628,2658
1306.487789,715,6627,2659
1306.518807,715,6626,2660
1306.533938,715,6625,2661
1306.555576,715,6624,2662
1306.614099,714,6625,2662
1306.721419,713,6626,2662
1306.754981,712,6627,2662
1306.907755,712,6626,2663
1306.919515,712,6625,2664
1307.01638,712,6624,2665
1307.037959,712,6623,2666
1307.07123,711,6624,2666
1307.085474,711,6623,2667
1307.11919,710,6624,2667
1307.277506,710,6623,2668
1307.326317,709,6624,2668
1307.473243,708,6625,2668
1307.600655,707,6626,2668
1307.693022,707,6625,2669
1307.713094,707,6624,2670
1307.969125,707,6623,2671
1307.979563,707,6622,2672
1308.180048,706,6623,2672
1308.202923,706,6622,2673
1308.410741,706,6621,2674
1308.591817,705,6622,2674
1308.610198,705,6621,2675
1308.629572,705,6620,2676
1308.808838,705,6619,2677
1308.925231,704,6620,2677
1308.986994,704,6619,2678
1309.183745,704,6618,2679
1309.249232,704,6617,2680
1309.36048,704,6616,2681
1309.433509,704,6615,2682
1309.498349,704,6614,2683
1309.509956,704,6613,2684
1309.617781,704,6612,2685
1309.693631,703,6613,2685
1309.742529,702,6614,2685
1309.973449,701,6615,2685
1310.010464,701,6614,2686
1310.0502,701,6613,2687
1310.067881,700,6614,2687
1310.606255,700,6613,2688
1310.639267,700,6612,2689
1310.803356,700,6611,2690
1310.808593,700,6610,2691
1310.853814,699,6611,2691
1311.237774,699,6610,2692
1311.460076,699,6609,2693
1311.632296,699,6608,2694
1311.752276,698,6609,2694
1311.807918,698,6608,2695
1311.917862,697,6609,2695
1311.929759,696,6610,2695
1311.941177,695,6611,2695
1312.226725,695,6610,2696
1312.244367,694,6611,2696
1312.369591,694,6610,2697
1312.419946,694,6609,2698
1312.498576,693,6610,2698
1312.511316,693,6609,2699
1312.75402,693,6608,2700
1312.757891,693,6607,2701
1312.821386,692,6608,2701
1312.899615,691,6609,2701
1312.9614,691,6608,2702
1313.137927,691,6607,2703
1313.195189,691,6606,2704
1313.257204,690,6607,2704
1313.34884,689,6608,2704
1313.477831,689,6607,2705
1313.586528,689,6606,2706
1313.826113,689,6605,2707
1314.456265,688,6606,2707
1314.502662,687,6607,2707
1314.520661,686,6608,2707
1314.582458,686,6607,2708
1314.59459,686,6606,2709
1314.640638,685,6607,2709
1314.673131,685,6606,2710
1314.700898,685,6605,2711
1314.736481,684,6606,2711
1314.937667,683,6607,2711
1315.144213,683,6606,2712
1315.583482,683,6605,2713
1315.768696,683,6604,2714
1315.826334,682,6605,2714
1315.918571,682,6604,2715
1316.041878,682,6603,2716
1316.122428,682,6602,2717
1316.184183,682,6601,2718
1316.337552,682,6600,2719
1316.547442,682,6599,2720
1316.709235,681,6600,2720
1316.840025,681,6599,2721
1316.900511,681,6598,2722
1316.966464,681,6597,2723
1317.117559,680,6598,2723
1317.197777,680,6597,2724
1317.198707,679,6598,2724
1317.205739,678,6599,2724
1317.240081,678,6598,2725
1317.261711,677,6599,2725
1317.513446,677,6598,2726
1317.595877,676,6599,2726
1317.741278,675,6600,2726
1317.831625,674,6601,2726
1317.864655,674,6600,2727
1317.880257,673,6601,2727
1318.051585,672,6602,2727
1318.184814,671,6603,2727
1318.213941,671,6602,2728
1318.335353,671,6601,2729
1318.337387,670,6602,2729
1318.341408,670,6601,2730
1318.357691,670,6600,2731
1318.416966,669,6601,2731
1318.422771,669,6600,2732
1318.453756,669,6599,2733
1318.62716,669,6598,2734
1318.660413,669,6597,2735
1318.72113,668,6598,2735
1318.728446,668,6597,2736
1318.801341,667,6598,2736
1319.029441,666,6599,2736
1319.103824,665,6600,2736
1319.149274,664,6601,2736
1319.457782,663,6602,2736
1319.474028,663,6601,2737
1319.561019,662,6602,2737
1319.669448,661,6603,2737
1319.823014,660,6604,2737
1319.962172,660,6603,2738
1320.105715,659,6604,2738
1320.14529,658,6605,2738
1320.265922,657,6606,2738
1320.335401,656,6607,2738
1320.346208,656,6606,2739
1320.399948,656,6605,2740
1320.474,656,6604,2741
1320.578586,655,6605,2741
1320.839566,655,6604,2742
1321.12636,654,6605,2742
1321.423601,653,6606,2742
1321.616844,653,6605,2743
1321.787779,652,6606,2743
1321.824321,651,6607,2743
1321.889192,651,6606,2744
1321.936497,650,6607,2744
1322.077692,650,6606,2745
1322.123763,650,6605,2746
1322.126284,649,6606,2746
1322.266031,649,6605,2747
1322.383628,648,6606,2747
1322.490583,648,6605,2748
1322.539021,647,6606,2748
1322.681638,647,6605,2749
1322.760163,647,6604,2750
1322.77254,647,6603,2751
1322.90054,647,6602,2752
1323.054084,647,6601,2753
1323.129608,646,6602,2753
1323.136248,646,6601,2754
1323.333737,645,6602,2754
1323.419216,645,6601,2755
1323.642229,645,6600,2756
1323.772051,645,6599,2757
1323.801378,645,6598,2758
1323.849002,645,6597,2759
1324.154905,645,6596,2760
1324.165244,645,6595,2761
1324.198495,645,6594,2762
1324.249375,645,6593,2763
1324.33921,644,6594,2763
1324.562564,644,6593,2764
1324.798934,643,6594,2764
1324.920902,642,6595,2764
1324.941574,641,6596,2764
1324.987,640,6597,2764
1325.091182,639,6598,2764
1325.154338,638,6599,2764
1325.247478,638,6598,2765
1325.258887,638,6597,2766
1325.268874,638,6596,2767
1325.351669,638,6595,2768
1325.358832,637,6596,2768
1325.397525,637,6595,2769
1325.464609,636,6596,2769
1325.553914,636,6595,2770
1325.728659,635,6596,2770
1325.830167,635,6595,2771
1325.845767,635,6594,2772
1325.87351,635,6593,2773
1326.02366,634,6594,2773
1326.03338,634,6593,2774
1326.149628,634,6592,2775
1326.151908,634,6591,2776
1326.153206,633,6592,2776
1326.217747,633,6591,2777
1326.243544,632,6592,2777
1326.288187,632,6591,2778
1326.490006,631,6592,2778
1326.534494,631,6591,2779
1326.585484,630,6592,2779
1326.611523,629,6593,2779
1326.698407,629,6592,2780
1326.706731,629,6591,2781
1326.729943,628,6592,2781
1326.904435,628,6591,2782
1327.358829,628,6590,2783
1327.400529,628,6589,2784
1327.634833,627,6590,2784
1328.044581,626,6591,2784
1328.157315,626,6590,2785
1328.187846,626,6589,2786
1328.255017,625,6590,2786
1328.354342,625,6589,2787
1328.516434,624,6590,2787
1328.591447,624,6589,2788
1328.654609,623,6590,2788
1328.656244,622,6591,2788
1328.831781,622,6590,2789
1328.854123,622,6589,2790
1329.260907,621,6590,2790
1329.411076,621,6589,2791
1329.901502,620,6590,2791
1330.006449,619,6591,2791
1330.040666,619,6590,2792
1330.04288,618,6591,2792
1330.310643,617,6592,2792
1330.32737,616,6593,2792
1330.492602,615,6594,2792
1330.506304,615,6593,2793
1330.729475,615,6592,2794
1330.800471,615,6591,2795
1330.832061,614,6592,2795
1330.896949,614,6591,2796
1330.908064,613,6592,2796
1330.961037,613,6591,2797
1331.011451,612,6592,2797
1331.040139,611,6593,2797
1331.132459,611,6592,2798
1331.335626,610,6593,2798
1331.725424,610,6592,2799
1331.815043,609,6593,2799
1331.896192,609,6592,2800
1331.91842,609,6591,2801
1331.938861,609,6590,2802
1331.985861,608,6591,2802
1332.116339,607,6592,2802
1332.15454,606,6593,2802
1332.212869,605,6594,2802
1332.221983,604,6595,2802
1332.294801,603,6596,2802
1332.354566,602,6597,2802
1332.431951,602,6596,2803
1332.45641,601,6597,2803
1332.489231,601,6596,2804
1332.508196,601,6595,2805
1332.524284,601,6594,2806
1332.532645,601,6593,2807
1332.536384,600,6594,2807
1332.698582,600,6593,2808
1332.817574,600,6592,2809
1332.989421,599,6593,2809
1333.066573,598,6594,2809
1333.103222,597,6595,2809
1333.241405,597,6594,2810
1333.245791,597,6593,2811
1333.428478,597,6592,2812
1333.47665,597,6591,2813
1333.556024,597,6590,2814
1333.627301,597,6589,2815
1333.627539,596,6590,2815
1333.637364,596,6589,2816
1333.649434,595,6590,2816
1333.737922,595,6589,2817
1333.779529,595,6588,2818
1333.90597,594,6589,2818
1333.989325,594,6588,2819
1334.111975,594,6587,2820
1334.12525,593,6588,2820
1334.146253,593,6587,2821
1334.150819,593,6586,2822
1334.207765,593,6585,2823
1334.254229,592,6586,2823
1334.35021,592,6585,2824
1334.458913,591,6586,2824
1334.633801,591,6585,2825
1334.675065,590,6586,2825
1334.7434,590,6585,2826
1334.772583,590,6584,2827
1334.79272,590,6583,2828
1334.807624,590,6582,2829
1334.812035,590,6581,2830
1334.820923,590,6580,2831
1334.836924,590,6579,2832
1335.02757,590,6578,2833
1335.028898,589,6579,2833
1335.054943,588,6580,2833
1335.081349,588,6579,2834
1335.086316,587,6580,2834
1335.352669,587,6579,2835
1335.378379,586,6580,2835
1335.489357,586,6579,2836
1335.56162,585,6580,2836
1335.659776,585,6579,2837
1335.667001,585,6578,2838
1335.781045,584,6579,2838
1335.874935,584,6578,2839
1335.894049,583,6579,2839
1335.985444,583,6578,2840
1335.992393,583,6577,2841
1336.123995,583,6576,2842
1336.140814,583,6575,2843
1336.18557,582,6576,2843
1336.206813,582,6575,2844
1336.249668,581,6576,2844
1336.3007,580,6577,2844
1336.405058,579,6578,2844
1336.459261,579,6577,2845
1336.496829,578,6578,2845
1336.501899,578,6577,2846
1336.514769,578,6576,2847
1336.681403,578,6575,2848
1336.770077,578,6574,2849
1337.009741,577,6575,2849
1337.106974,577,6574,2850
1337.135754,576,6575,2850
1337.178533,576,6574,2851
1337.2238,576,6573,2852
1337.306097,575,6574,2852
1337.584478,575,6573,2853
1337.636821,574,6574,2853
1337.704308,573,6575,2853
1337.768041,572,6576,2853
1337.800149,572,6575,2854
1337.811445,572,6574,2855
1337.913229,572,6573,2856
1337.922594,572,6572,2857
1337.934532,571,6573,2857
1337.997614,571,6572,2858
1338.042751,571,6571,2859
1338.166867,570,6572,2859
1338.208516,570,6571,2860
1338.410743,570,6570,2861
1338.53946,569,6571,2861
1338.545525,569,6570,2862
1338.826633,569,6569,2863
1339.078684,568,6570,2863
1339.078818,568,6569,2864
1339.115516,567,6570,2864
1339.149363,567,6569,2865
1339.342776,567,6568,2866
1339.456798,567,6567,2867
1339.587548,567,6566,2868
1339.911515,566,6567,2868
1339.939692,565,6568,2868
1339.940716,565,6567,2869
1340.016143,565,6566,2870
1340.18202,565,6565,2871
1340.188928,565,6564,2872
1340.295618,565,6563,2873
1340.310939,564,6564,2873
1340.380649,564,6563,2874
1340.399274,563,6564,2874
1340.403521,563,6563,2875
1340.601517,563,6562,2876
1340.645356,562,6563,2876
1340.661076,562,6562,2877
1340.803104,562,6561,2878
1341.057397,561,6562,2878
1341.146751,560,6563,2878
1341.216376,560,6562,2879
1341.315396,560,6561,2880
1341.496873,559,6562,2880
1341.892912,558,6563,2880
1341.927678,558,6562,2881
1342.194071,558,6561,2882
1342.220217,558,6560,2883
1342.376184,557,6561,2883
1342.381229,557,6560,2884
1342.392048,557,6559,2885
1342.683812,557,6558,2886
1342.708915,557,6557,2887
1342.722153,557,6556,2888
1342.88912,556,6557,2888
1342.980139,556,6556,2889
1342.990226,555,6557,2889
1343.046487,554,6558,2889
1343.097013,554,6557,2890
1343.162563,554,6556,2891
1343.163007,554,6555,2892
1343.236002,553,6556,2892
1343.339581,553,6555,2893
1343.512077,553,6554,2894
1343.670176,553,6553,2895
1343.673616,553,6552,2896
1343.674538,553,6551,2897
1343.734044,553,6550,2898
1343.796444,553,6549,2899
1343.874903,553,6548,2900
1343.888326,552,6549,2900
1344.058383,551,6550,2900
1344.105218,551,6549,2901
1344.268255,551,6548,2902
1344.426974,551,6547,2903
1344.479663,550,6548,2903
1344.69677,550,6547,2904
1344.731249,549,6548,2904
1344.762624,548,6549,2904
1344.834448,547,6550,2904
1344.878779,547,6549,2905
1344.900866,547,6548,2906
1345.153472,546,6549,2906
1345.199997,546,6548,2907
1345.272715,546,6547,2908
1345.416361,546,6546,2909
1345.454769,546,6545,2910
1345.58027,545,6546,2910
1345.603006,545,6545,2911
1346.227969,545,6544,2912
1346.337278,544,6545,2912
1346.445246,543,6546,2912
1346.511345,543,6545,2913
1346.650813,542,6546,2913
1346.740528,542,6545,2914
1347.214916,541,6546,2914
1347.233135,541,6545,2915
1347.257294,541,6544,2916
1347.300608,541,6543,2917
1347.459919,541,6542,2918
1347.564259,541,6541,2919
1347.689578,541,6540,2920
1347.735728,541,6539,2921
1347.810466,541,6538,2922
1347.830826,541,6537,2923
1348.174095,541,6536,2924
1348.194879,541,6535,2925
1348.240626,541,6534,2926
1348.307537,541,6533,2927
1348.409941,541,6532,2928
1348.553108,541,6531,2929
1348.556297,541,6530,2930
1348.692937,540,6531,2930
1348.73473,539,6532,2930
1348.751661,539,6531,2931
1348.985589,539,6530,2932
1349.348628,538,6531,2932
1349.624602,538,6530,2933
1349.713709,538,6529,2934
1349.800159,537,6530,2934
1349.946437,537,6529,2935
1349.978937,537,6528,2936
1350.195219,537,6527,2937
1350.335705,536,6528,2937
1350.392775,535,6529,2937
1350.427025,535,6528,2938
1350.457278,535,6527,2939
1350.528857,535,6526,2940
1350.592687,534,6527,2940
1350.649964,533,6528,2940
1350.72487,533,6527,2941
1351.059813,533,6526,2942
1351.119476,532,6527,2942
1351.200581,531,6528,2942
1351.30234,531,6527,2943
1351.337202,531,6526,2944
1351.366344,530,6527,2944
1351.374665,529,6528,2944
1351.473863,529,6527,2945
1351.489423,529,6526,2946
1351.611553,529,6525,2947
1351.709251,529,6524,2948
1351.962734,529,6523,2949
1352.014095,528,6524,2949
1352.096497,528,6523,2950
1352.387561,528,6522,2951
1352.388314,528,6521,2952
1352.431085,527,6522,2952
1352.643804,527,6521,2953
1352.678778,527,6520,2954
1352.751369,527,6519,2955
1352.772078,527,6518,2956
1352.920979,526,6519,2956
1352.933676,526,6518,2957
1353.03351,526,6517,2958
1353.329735,525,6518,2958
1353.403659,524,6519,2958
1353.421097,524,6518,2959
1353.666802,523,6519,2959
1353.810916,522,6520,2959
1353.818322,522,6519,2960
1354.062945,522,6518,2961
1354.129087,522,6517,2962
1354.201319,522,6516,2963
1354.445359,522,6515,2964
1354.509209,522,6514,2965
1354.593295,522,6513,2966
1354.795866,521,6514,2966
1354.833676,520,6515,2966
1354.967669,520,6514,2967
1355.027205,520,6513,2968
1355.140426,519,6514,2968
1355.447299,519,6513,2969
1355.448588,518,6514,2969
1355.591623,518,6513,2970
1355.731013,518,6512,2971
1355.97287,517,6513,2971
1356.338065,517,6512,2972
1356.357751,517,6511,2973
1356.35907,517,6510,2974
1356.362509,517,6509,2975
1356.834509,517,6508,2976
1356.900828,516,6509,2976
1356.904477,516,6508,2977
1357.025636,516,6507,2978
1357.225753,516,6506,2979
1357.60473,516,6505,2980
1357.867249,515,6506,2980
1358.112655,515,6505,2981
1358.336949,514,6506,2981
1358.375121,514,6505,2982
1358.4712,513,6506,2982
1358.64582,513,6505,2983
1358.690976,513,6504,2984
1358.802481,512,6505,2984
1358.872865,511,6506,2984
1358.961229,511,6505,2985
1359.006959,511,6504,2986
1359.042123,511,6503,2987
1359.111016,510,6504,2987
1359.203655,510,6503,2988
1359.206239,510,6502,2989
1359.270101,510,6501,2990
1359.321319,510,6500,2991
1359.338236,509,6501,2991
1359.348137,509,6500,2992
1359.505881,509,6499,2993
1359.627289,509,6498,2994
1359.679261,508,6499,2994
1359.907802,508,6498,2995
1360.112471,508,6497,2996
1360.239956,507,6498,2996
1360.373595,506,6499,2996
1360.490349,506,6498,2997
1360.538799,505,6499,2997
1360.552509,504,6500,2997
1360.628838,504,6499,2998
1360.672501,504,6498,2999
1360.743823,503,6499,2999
1360.955584,503,6498,3000
1360.988853,503,6497,3001
1361.062672,503,6496,3002
1361.195558,503,6495,3003
1361.254527,503,6494,3004
1361.263001,503,6493,3005
1361.799163,503,6492,3006
1361.802685,503,6491,3007
1361.871631,503,6490,3008
1361.943227,502,6491,3008
1362.047654,502,6490,3009
1362.110294,501,6491,3009
1362.370212,500,6492,3009
1362.558356,499,6493,3009
1362.638746,499,6492,3010
1362.640396,498,6493,3010
1362.668996,497,6494,3010
1362.802674,497,6493,3011
1362.908255,496,6494,3011
1362.910812,495,6495,3011
1362.958058,495,6494,3012
1362.973606,495,6493,3013
1363.088989,495,6492,3014
1363.242548,495,6491,3015
1363.388869,495,6490,3016
1363.537635,494,6491,3016
1363.613315,494,6490,3017
1363.706455,494,6489,3018
1364.025743,493,6490,3018
1364.164977,493,6489,3019
1364.424872,492,6490,3019
1364.45922,491,6491,3019
1364.526623,490,6492,3019
1364.687783,490,6491,3020
1364.772279,490,6490,3021
1365.029193,489,6491,3021
1365.041427,488,6492,3021
1365.167557,488,6491,3022
1365.247044,488,6490,3023
1365.25074,488,6489,3024
1365.331678,488,6488,3025
1365.357723,488,6487,3026
1365.381291,487,6488,3026
1365.404237,487,6487,3027
1365.457157,486,6488,3027
1365.490138,485,6489,3027
1365.539647,485,6488,3028
1365.804336,484,6489,3028
1365.914151,484,6488,3029
1366.008002,483,6489,3029
1366.299099,483,6488,3030
1366.721467,483,6487,3031
1366.772329,482,6488,3031
1366.911799,481,6489,3031
1367.069508,481,6488,3032
1367.08114,481,6487,3033
1367.412802,481,6486,3034
1367.471411,481,6485,3035
1367.489763,481,6484,3036
1367.491911,480,6485,3036
1367.568623,480,6484,3037
1367.609406,479,6485,3037
1367.665974,478,6486,3037
1367.901521,478,6485,3038
1368.174762,477,6486,3038
1368.187813,477,6485,3039
1368.19357,476,6486,3039
1368.210138,476,6485,3040
1368.21081,476,6484,3041
1368.216481,476,6483,3042
1368.239735,476,6482,3043
1368.341208,475,6483,3043
1368.366935,475,6482,3044
1368.527526,474,6483,3044
1368.592116,473,6484,3044
1368.609833,472,6485,3044
1368.728474,471,6486,3044
1368.831898,471,6485,3045
1368.846131,470,6486,3045
1368.920928,470,6485,3046
1369.007074,470,6484,3047
1369.027337,470,6483,3048
1369.179136,470,6482,3049
1369.29728,470,6481,3050
1369.516367,469,6482,3050
1369.554063,469,6481,3051
1369.574915,468,6482,3051
1369.661137,468,6481,3052
1369.764226,467,6482,3052
1369.842441,467,6481,3053
1369.992652,467,6480,3054
1369.997329,467,6479,3055
1370.038319,467,6478,3056
1370.187759,467,6477,3057
1370.209596,467,6476,3058
1370.266123,466,6477,3058
1370.511775,466,6476,3059
1370.571183,465,6477,3059
1370.65051,465,6476,3060
1370.671502,465,6475,3061
1371.23865,464,6476,3061
1371.665435,464,6475,3062
1371.79321,464,6474,3063
1371.822636,464,6473,3064
1371.913568,463,6474,3064
1372.053542,462,6475,3064
1372.093402,462,6474,3065
1372.159863,461,6475,3065
1372.160121,461,6474,3066
1372.175683,461,6473,3067
1372.397412,460,6474,3067
1372.495986,460,6473,3068
1372.550163,460,6472,3069
1372.602379,460,6471,3070
1372.655939,460,6470,3071
1372.757409,460,6469,3072
1372.822281,459,6470,3072
1372.883148,459,6469,3073
1372.92714,459,6468,3074
1372.97083,459,6467,3075
1373.059721,459,6466,3076
1373.103968,459,6465,3077
1373.476373,458,6466,3077
1373.561681,458,6465,3078
1373.608608,458,6464,3079
1373.611433,458,6463,3080
1373.618802,458,6462,3081
1373.676506,457,6463,3081
1373.771772,457,6462,3082
1373.826051,457,6461,3083
1373.827487,457,6460,3084
1373.862688,457,6459,3085
1373.926497,457,6458,3086
1374.128575,456,6459,3086
1374.160692,455,6460,3086
1374.364517,455,6459,3087
1374.385796,455,6458,3088
1374.398984,455,6457,3089
1374.418683,454,6458,3089
1374.575644,454,6457,3090
1374.589485,454,6456,3091
1374.670775,454,6455,3092
1374.697495,453,6456,3092
1374.779514,452,6457,3092
1374.791953,452,6456,3093
1374.905873,452,6455,3094
1375.007978,452,6454,3095
1375.190603,452,6453,3096
1375.222219,452,6452,3097
1375.253242,451,6453,3097
1375.280643,451,6452,3098
1375.296915,450,6453,3098
1375.307879,450,6452,3099
1375.428089,449,6453,3099
1375.739607,449,6452,3100
1376.034101,449,6451,3101
1376.048208,448,6452,3101
1376.149055,448,6451,3102
1376.203677,447,6452,3102
1376.641471,447,6451,3103
1376.763725,446,6452,3103
1376.786928,446,6451,3104
1376.790911,446,6450,3105
